2024-02-26 00:23:31,711 INFO    StreamThr :1261548 [internal.py:wandb_internal():86] W&B internal server running at pid: 1261548, started at: 2024-02-26 00:23:31.710793
2024-02-26 00:23:33,752 DEBUG   HandlerThread:1261548 [system_monitor.py:probe():223] {'os': 'Linux-4.18.0-348.23.1.el8_5.x86_64-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2024-02-25T15:23:33.746924', 'startedAt': '2024-02-25T15:23:31.706742', 'docker': None, 'cuda': None, 'args': ('-c', 'configs/pa_po_nuscenes_trainval.yaml', '-l', '/visionai-postech/eccv24/nusc_logs', '-w', 'nusc_final', '-n', 'nusc_tmp', '-r'), 'state': 'running', 'program': 'train_distributed.py', 'codePathLocal': 'train_distributed.py', 'codePath': 'train_distributed.py', 'host': 'visionai-postech2', 'username': 'poscoict', 'executable': '/opt/conda/bin/python', 'cpu_count': 48, 'cpu_count_logical': 96, 'cpu_freq': {'current': 3974.806083333333, 'min': 4000.0, 'max': 4000.0}, 'cpu_freq_per_core': [{'current': 3700.003, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 3855.978, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 3699.995, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 3700.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 3850.409, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}, {'current': 4000.0, 'min': 4000.0, 'max': 4000.0}], 'disk': {'/': {'total': 2699.5527381896973, 'used': 573.2162208557129}}, 'gpu': 'NVIDIA A100 80GB PCIe', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA A100 80GB PCIe', 'memory_total': 85899345920}, {'name': 'NVIDIA A100 80GB PCIe', 'memory_total': 85899345920}], 'memory': {'total': 1006.8523902893066}}
2024-02-26 00:23:33,752 INFO    HandlerThread:1261548 [system_monitor.py:probe():224] Finished collecting system info
2024-02-26 00:23:33,752 INFO    HandlerThread:1261548 [system_monitor.py:probe():227] Publishing system info
2024-02-26 00:23:33,752 DEBUG   HandlerThread:1261548 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-26 00:23:34,624 INFO    Thread-12 :1261548 [dir_watcher.py:_on_file_created():271] file/dir created: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/conda-environment.yaml
2024-02-26 00:23:37,147 DEBUG   HandlerThread:1261548 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-26 00:23:37,148 INFO    HandlerThread:1261548 [system_monitor.py:probe():229] Finished publishing system info
2024-02-26 00:23:37,153 DEBUG   SenderThread:1261548 [sender.py:send():382] send: files
2024-02-26 00:23:37,153 INFO    SenderThread:1261548 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-26 00:23:37,153 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: status_report
2024-02-26 00:23:37,158 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: python_packages
2024-02-26 00:23:37,158 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: python_packages
2024-02-26 00:23:37,158 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: stop_status
2024-02-26 00:23:37,159 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: stop_status
2024-02-26 00:23:37,161 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-26 00:23:37,404 DEBUG   SenderThread:1261548 [sender.py:send():382] send: telemetry
2024-02-26 00:23:37,623 INFO    Thread-12 :1261548 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/conda-environment.yaml
2024-02-26 00:23:37,624 INFO    Thread-12 :1261548 [dir_watcher.py:_on_file_created():271] file/dir created: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/output.log
2024-02-26 00:23:37,624 INFO    Thread-12 :1261548 [dir_watcher.py:_on_file_created():271] file/dir created: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/requirements.txt
2024-02-26 00:23:37,624 INFO    Thread-12 :1261548 [dir_watcher.py:_on_file_created():271] file/dir created: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/wandb-metadata.json
2024-02-26 00:23:38,005 INFO    wandb-upload_0:1261548 [upload_job.py:push():131] Uploaded file /tmp/tmplkgbc677wandb/8fva90ko-wandb-metadata.json
2024-02-26 00:23:38,230 DEBUG   SenderThread:1261548 [sender.py:send():382] send: exit
2024-02-26 00:23:38,230 INFO    SenderThread:1261548 [sender.py:send_exit():589] handling exit code: 1
2024-02-26 00:23:38,230 INFO    SenderThread:1261548 [sender.py:send_exit():591] handling runtime: 4
2024-02-26 00:23:38,233 INFO    SenderThread:1261548 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-26 00:23:38,234 INFO    SenderThread:1261548 [sender.py:send_exit():597] send defer
2024-02-26 00:23:38,234 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:38,234 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-26 00:23:38,234 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:38,234 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-26 00:23:38,234 INFO    SenderThread:1261548 [sender.py:transition_state():617] send defer: 1
2024-02-26 00:23:38,234 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:38,234 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-26 00:23:38,234 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:38,234 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 1
2024-02-26 00:23:38,234 INFO    SenderThread:1261548 [sender.py:transition_state():617] send defer: 2
2024-02-26 00:23:38,234 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:38,235 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-26 00:23:38,235 INFO    HandlerThread:1261548 [system_monitor.py:finish():203] Stopping system monitor
2024-02-26 00:23:38,235 INFO    HandlerThread:1261548 [interfaces.py:finish():202] Joined cpu monitor
2024-02-26 00:23:38,235 DEBUG   SystemMonitor:1261548 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-26 00:23:38,235 INFO    HandlerThread:1261548 [interfaces.py:finish():202] Joined disk monitor
2024-02-26 00:23:38,235 DEBUG   SystemMonitor:1261548 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-26 00:23:38,235 DEBUG   SystemMonitor:1261548 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-26 00:23:38,271 INFO    HandlerThread:1261548 [interfaces.py:finish():202] Joined gpu monitor
2024-02-26 00:23:38,271 INFO    HandlerThread:1261548 [interfaces.py:finish():202] Joined memory monitor
2024-02-26 00:23:38,272 INFO    HandlerThread:1261548 [interfaces.py:finish():202] Joined network monitor
2024-02-26 00:23:38,272 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:38,272 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-26 00:23:38,272 INFO    SenderThread:1261548 [sender.py:transition_state():617] send defer: 3
2024-02-26 00:23:38,272 DEBUG   SenderThread:1261548 [sender.py:send():382] send: stats
2024-02-26 00:23:38,272 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:38,273 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-26 00:23:38,273 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:38,273 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-26 00:23:38,273 INFO    SenderThread:1261548 [sender.py:transition_state():617] send defer: 4
2024-02-26 00:23:38,273 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:38,273 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-26 00:23:38,273 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:38,273 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-26 00:23:38,273 INFO    SenderThread:1261548 [sender.py:transition_state():617] send defer: 5
2024-02-26 00:23:38,273 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:38,273 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-26 00:23:38,273 DEBUG   SenderThread:1261548 [sender.py:send():382] send: summary
2024-02-26 00:23:38,274 INFO    SenderThread:1261548 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-26 00:23:38,274 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:38,274 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-26 00:23:38,274 INFO    SenderThread:1261548 [sender.py:transition_state():617] send defer: 6
2024-02-26 00:23:38,274 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:38,274 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-26 00:23:38,274 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:38,274 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-26 00:23:38,279 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: status_report
2024-02-26 00:23:38,489 INFO    SenderThread:1261548 [sender.py:transition_state():617] send defer: 7
2024-02-26 00:23:38,489 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:38,489 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-26 00:23:38,489 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:38,489 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-26 00:23:38,624 INFO    Thread-12 :1261548 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/config.yaml
2024-02-26 00:23:38,624 INFO    Thread-12 :1261548 [dir_watcher.py:_on_file_created():271] file/dir created: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/wandb-summary.json
2024-02-26 00:23:39,230 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-26 00:23:39,624 INFO    Thread-12 :1261548 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/output.log
2024-02-26 00:23:40,236 INFO    SenderThread:1261548 [sender.py:transition_state():617] send defer: 8
2024-02-26 00:23:40,236 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: poll_exit
2024-02-26 00:23:40,236 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:40,236 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-26 00:23:40,237 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:40,237 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 8
2024-02-26 00:23:40,237 INFO    SenderThread:1261548 [job_builder.py:build():296] Attempting to build job artifact
2024-02-26 00:23:40,237 INFO    SenderThread:1261548 [job_builder.py:_get_source_type():437] no source found
2024-02-26 00:23:40,237 INFO    SenderThread:1261548 [sender.py:transition_state():617] send defer: 9
2024-02-26 00:23:40,237 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:40,237 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-26 00:23:40,237 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:40,237 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 9
2024-02-26 00:23:40,237 INFO    SenderThread:1261548 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-26 00:23:40,624 INFO    Thread-12 :1261548 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/output.log
2024-02-26 00:23:40,625 INFO    SenderThread:1261548 [dir_watcher.py:finish():388] scan: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files
2024-02-26 00:23:40,625 INFO    SenderThread:1261548 [dir_watcher.py:finish():402] scan save: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/config.yaml config.yaml
2024-02-26 00:23:40,625 INFO    SenderThread:1261548 [dir_watcher.py:finish():402] scan save: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/conda-environment.yaml conda-environment.yaml
2024-02-26 00:23:40,625 INFO    SenderThread:1261548 [dir_watcher.py:finish():402] scan save: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/wandb-metadata.json wandb-metadata.json
2024-02-26 00:23:40,626 INFO    SenderThread:1261548 [dir_watcher.py:finish():402] scan save: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/requirements.txt requirements.txt
2024-02-26 00:23:40,626 INFO    SenderThread:1261548 [dir_watcher.py:finish():402] scan save: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/output.log output.log
2024-02-26 00:23:40,632 INFO    SenderThread:1261548 [dir_watcher.py:finish():402] scan save: /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/wandb-summary.json wandb-summary.json
2024-02-26 00:23:40,632 INFO    SenderThread:1261548 [sender.py:transition_state():617] send defer: 10
2024-02-26 00:23:40,635 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:40,635 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-26 00:23:40,639 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:40,639 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 10
2024-02-26 00:23:40,639 INFO    SenderThread:1261548 [file_pusher.py:finish():172] shutting down file pusher
2024-02-26 00:23:41,231 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-26 00:23:41,231 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: poll_exit
2024-02-26 00:23:41,271 INFO    wandb-upload_4:1261548 [upload_job.py:push():131] Uploaded file /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/wandb-summary.json
2024-02-26 00:23:41,442 INFO    wandb-upload_1:1261548 [upload_job.py:push():131] Uploaded file /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/config.yaml
2024-02-26 00:23:41,497 INFO    wandb-upload_0:1261548 [upload_job.py:push():131] Uploaded file /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/conda-environment.yaml
2024-02-26 00:23:41,554 INFO    wandb-upload_2:1261548 [upload_job.py:push():131] Uploaded file /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/requirements.txt
2024-02-26 00:23:41,585 INFO    wandb-upload_3:1261548 [upload_job.py:push():131] Uploaded file /home/poscoict/Desktop/samseg3d_final/wandb/run-20240226_002331-rztdyy0j/files/output.log
2024-02-26 00:23:41,785 INFO    Thread-11 :1261548 [sender.py:transition_state():617] send defer: 11
2024-02-26 00:23:41,786 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:41,786 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-26 00:23:41,786 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:41,786 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 11
2024-02-26 00:23:41,786 INFO    SenderThread:1261548 [file_pusher.py:join():178] waiting for file pusher
2024-02-26 00:23:41,786 INFO    SenderThread:1261548 [sender.py:transition_state():617] send defer: 12
2024-02-26 00:23:41,786 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:41,786 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-26 00:23:41,787 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:41,787 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 12
2024-02-26 00:23:41,787 INFO    SenderThread:1261548 [file_stream.py:finish():595] file stream finish called
2024-02-26 00:23:42,000 INFO    SenderThread:1261548 [file_stream.py:finish():599] file stream finish is done
2024-02-26 00:23:42,000 INFO    SenderThread:1261548 [sender.py:transition_state():617] send defer: 13
2024-02-26 00:23:42,000 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:42,000 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-26 00:23:42,001 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:42,001 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 13
2024-02-26 00:23:42,001 INFO    SenderThread:1261548 [sender.py:transition_state():617] send defer: 14
2024-02-26 00:23:42,001 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: defer
2024-02-26 00:23:42,001 DEBUG   SenderThread:1261548 [sender.py:send():382] send: final
2024-02-26 00:23:42,001 INFO    HandlerThread:1261548 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-26 00:23:42,001 DEBUG   SenderThread:1261548 [sender.py:send():382] send: footer
2024-02-26 00:23:42,002 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: defer
2024-02-26 00:23:42,002 INFO    SenderThread:1261548 [sender.py:send_request_defer():613] handle sender defer: 14
2024-02-26 00:23:42,002 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-26 00:23:42,002 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: poll_exit
2024-02-26 00:23:42,003 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-26 00:23:42,003 DEBUG   SenderThread:1261548 [sender.py:send_request():409] send_request: poll_exit
2024-02-26 00:23:42,003 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: server_info
2024-02-26 00:23:42,003 DEBUG   HandlerThread:1261548 [handler.py:handle_request():146] handle_request: get_summary
